timestamp,protocol,src_ip,dst_ip,dst_port
2025-10-29T00:27:47.030595,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.031595,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.032597,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.036594,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.037595,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.038598,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.048595,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.050600,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.051598,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.052596,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.053597,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.053597,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.054595,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.056604,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.056604,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.057600,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.058601,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.066600,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.067600,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.068609,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.069602,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.070603,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.070603,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.078070,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.079069,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.080070,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.081071,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.082071,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.083073,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.085067,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.086068,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.086068,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.087069,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.088067,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.089073,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.096065,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.098068,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.099068,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.099068,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.100068,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.101069,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.107086,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.108075,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.108075,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.121125,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.121703,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.122711,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.124711,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.125714,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.127458,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.128468,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.129468,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.130466,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.131466,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.139469,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.140466,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.141468,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.142468,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.143468,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.145469,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.147469,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.148468,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.149467,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.150466,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.150466,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.151465,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.153471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.154500,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.156468,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.157469,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.158467,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.161464,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.162466,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.162466,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.165465,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.167472,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.168469,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.168469,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.169465,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.170469,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.171467,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.172469,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.174466,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.175497,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.176465,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.177466,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.179475,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.180467,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.181470,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.187507,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.188510,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.189508,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.190509,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.191509,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.192508,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.192508,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.193507,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.193507,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.194509,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.196507,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.196507,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.197508,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.198510,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.198510,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.205545,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.206545,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.207550,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.207550,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.208551,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.209551,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.212416,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.213426,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.213426,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.214424,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.215429,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.216429,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.217251,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.218260,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.218260,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.223784,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.224786,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.225786,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.226784,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.226784,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.227786,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.230784,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.230784,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.231784,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.232789,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.233784,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.233784,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.235786,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.236787,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.237784,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.244788,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.245789,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.246787,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.246787,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.247788,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.248788,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.248788,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.250789,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.250789,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.252812,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.253788,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.253788,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.254789,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.255789,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.256788,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.257790,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.257790,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.259259,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.263277,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.264259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.265258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.266280,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.267259,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.268259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.269259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.269259,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.274264,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.275259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.276259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.276259,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.277258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.278258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.279258,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.279258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.280259,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.282259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.283258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.284258,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.285259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.285259,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.286258,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.287258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.287258,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.288259,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.292324,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.294644,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.295711,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.295711,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.296653,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.297653,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.298654,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.299657,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.299657,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.300653,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.300653,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.301697,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.302652,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.302652,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.303653,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.304651,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.304651,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.305654,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.312739,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.313742,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.313742,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.314780,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.315739,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.315739,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.316740,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.317739,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.317739,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.318773,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.319739,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.320739,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.321739,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.321739,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.322965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.322965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.323963,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.324964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.325964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.325964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.326965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.330964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.330964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.331965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.332964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.333965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.334964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.335965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.336964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.337964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.337964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.338964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.339963,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.340966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.341967,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.341967,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.342967,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.343965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.344966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.344966,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.345965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.346964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.348962,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.349967,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.350963,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.351964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.352964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.353965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.354967,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.354967,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.355965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.356964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.357964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.357964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.358964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.359966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.360965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.362966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.362966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.363967,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.364964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.364964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.366001,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.370963,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.371965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.371965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.372964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.373964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.373964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.375968,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.376965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.376965,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.377964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.378965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.379966,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.380965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.380965,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.381966,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.382966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.383964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.384964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.384964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.385966,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.386964,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.388964,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.390669,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.391679,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.392678,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.392678,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.393679,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.394678,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.394678,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.395679,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.396678,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.397677,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.397677,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.398679,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.399679,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.399679,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.400680,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.400680,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.401679,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.402679,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.403679,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.404687,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.405680,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.405680,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.408859,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.409888,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.410866,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.411864,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.412863,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.412863,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.413864,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.414865,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.414865,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.415875,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.416867,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.417865,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.417865,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.418864,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.420811,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.421817,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.421817,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.422824,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.424465,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.425471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.426473,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.427470,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.427470,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.430470,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.431471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.432470,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.433471,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.434473,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.434473,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.435471,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.437472,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.438472,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.439473,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.440471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.440471,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.441470,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.442529,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.443472,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.444472,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.445506,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.445506,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.446471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.447472,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.447472,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.448471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.449471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.449471,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.450470,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.451471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.452498,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.453473,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.454482,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.454482,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.455471,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.456473,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.456473,TCP,10.0.3.213,142.251.221.197,443
2025-10-29T00:27:47.457470,TCP,142.251.221.197,10.0.3.213,65269
2025-10-29T00:27:47.458471,TCP,142.251.221.197,10.0.3.213,65269
